id,recipe,link,imgLink,subCatId
R01761,Tasty Buns,https://www.allrecipes.com/recipe/6761/tasty-buns/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6062600.jpg,SC053
R01762,Chef John's Pita Bread,https://www.allrecipes.com/recipe/232719/chef-johns-pita-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F06%2F23%2F1030625_chef-johns-pita-bread_linda-t.jpg,SC053
R01763,French Bread,https://www.allrecipes.com/recipe/6882/french-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9173908.jpg,SC053
R01764,Chocolate Zucchini Bread I,https://www.allrecipes.com/recipe/17289/chocolate-zucchini-bread-i/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F385384.jpg,SC054
R01765,Lemon Pistachio Zucchini Bread,https://www.allrecipes.com/recipe/222563/lemon-pistachio-zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1326473.jpg,SC054
R01766,Mom's Zucchini Bread,https://www.allrecipes.com/recipe/6698/moms-zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F04%2F19%2F6698-moms-zucchini-bread-lisa-dennison-kasiaDK-2000.jpg,SC054
R01767,Zucchini Bread with Coconut,https://www.allrecipes.com/recipe/259158/zucchini-bread-with-coconut/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5677793.jpg,SC054
R01768,Chef John's Zucchini Bread,https://www.allrecipes.com/recipe/285397/chef-johns-zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F09%2F07%2FIMG_9937_chef-johns-zucchini-brad_chef-john.jpg,SC054
R01769,Blueberry Zucchini Bread,https://www.allrecipes.com/recipe/74657/blueberry-zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5754448.jpg,SC054
R01770,Pineapple Coconut Zucchini Bread,https://www.allrecipes.com/recipe/112464/pineapple-coconut-zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F453886.jpg,SC054
R01771,Banana-Zucchini Bread,https://www.allrecipes.com/recipe/141933/banana-zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3894402.jpg,SC054
R01772,Mom's Spiced Zucchini Bread,https://www.allrecipes.com/recipe/238441/moms-spiced-zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3828712.jpg,SC054
R01773,"Zucchini Bread, Pumpkin Style",https://www.allrecipes.com/recipe/152103/zucchini-bread-pumpkin-style/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2534073.jpg,SC054
R01774,Zucchini Apple Bread,https://www.allrecipes.com/recipe/20663/zucchini-apple-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1417122.jpg,SC054
R01775,Kingman's Vegan Zucchini Bread,https://www.allrecipes.com/recipe/109683/kingmans-vegan-zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F622539.jpg,SC054
R01776,Chocolate Zucchini Bread II,https://www.allrecipes.com/recipe/23443/chocolate-zucchini-bread-ii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5849867.jpg,SC054
R01777,Chocolate Chip Orange Zucchini Bread,https://www.allrecipes.com/recipe/6730/chocolate-chip-orange-zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F688015.jpg,SC054
R01778,Apple Cinnamon Zucchini Muffins,https://www.allrecipes.com/recipe/238979/apple-cinnamon-zucchini-muffins/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F10%2F14%2F238979-apple-cinnamon-muffins-MFS-19-2x1-1.jpg,SC054
R01779,Honey Butter Zucchini Bread,https://www.allrecipes.com/recipe/111078/honey-butter-zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F449482.jpg,SC054
R01780,Zucchini Bread VII,https://www.allrecipes.com/recipe/24013/zucchini-bread-vii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8731975.jpg,SC054
R01781,Pineapple Zucchini Muffins,https://www.allrecipes.com/recipe/40181/pineapple-zucchini-muffins/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9428501.jpg,SC054
R01782,Zucchini Bread,https://www.allrecipes.com/recipe/6724/zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4529954.jpg,SC054
R01783,Sophie's Zucchini Bread,https://www.allrecipes.com/recipe/6950/sophies-zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F462336.jpg,SC054
R01784,Savory Cheddar Zucchini Muffins,https://www.allrecipes.com/recipe/204813/savory-cheddar-zucchini-muffins/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F388790.jpg,SC054
R01785,Kingman's Vegan Zucchini Bread,https://www.allrecipes.com/recipe/109683/kingmans-vegan-zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F622539.jpg,SC054
R01786,Grandma's Best Zucchini Bread,https://www.allrecipes.com/recipe/147954/grandmas-best-zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F864314.jpg,SC054
R01787,Zucchini Bread with Cinnamon Sugar Topping,https://www.allrecipes.com/recipe/204908/zucchini-bread-with-cinnamon-sugar-topping/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F691800.jpg,SC054
R01788,Caley's Classic Zucchini Bread,https://www.allrecipes.com/recipe/215493/caleys-classic-zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F687760.jpg,SC054
R01789,"Carrot, Apple, and Zucchini Muffins",https://www.allrecipes.com/recipe/232275/carrot-apple-and-zucchini-muffins/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1264239.jpg,SC054
R01790,Applesauce Zucchini Bread,https://www.allrecipes.com/recipe/278070/applesauce-zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F292376.jpg,SC054
R01791,Super Duper Zucchini Muffins,https://www.allrecipes.com/recipe/35064/super-duper-zucchini-muffins/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2592546.jpg,SC054
R01792,Zucchini Walnut Bread,https://www.allrecipes.com/recipe/6709/zucchini-walnut-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F645944.jpg,SC054
R01793,Chocolate Wave Zucchini Bread,https://www.allrecipes.com/recipe/6731/chocolate-wave-zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F439773.jpg,SC054
R01794,Zucchini Pineapple Bread,https://www.allrecipes.com/recipe/215089/zucchini-pineapple-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2686336.jpg,SC054
R01795,Ellen's Lemon Zucchini Bread,https://www.allrecipes.com/recipe/215486/ellens-lemon-zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F704207.jpg,SC054
R01796,Lemon Pistachio Zucchini Bread,https://www.allrecipes.com/recipe/222563/lemon-pistachio-zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1326473.jpg,SC054
R01797,Super Moist Zucchini Bread,https://www.allrecipes.com/recipe/215488/super-moist-zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3861121.jpg,SC054
R01798,Lemon Zucchini Muffins,https://www.allrecipes.com/recipe/222264/lemon-zucchini-muffins/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4544969.jpg,SC054
R01799,Gluten Free Zucchini Bread,https://www.allrecipes.com/recipe/233522/gluten-free-zucchini-bread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4978321.jpg,SC054
R01800,One Bowl Chocolate Cake,https://www.allrecipes.com/recipe/17981/one-bowl-chocolate-cake-iii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F04%2F22%2F17981-one-bowl-chocolate-cake-iii-Dianne-1x1-1.jpg,SC056
R01801,Toasted Marshmallow Cake,https://www.allrecipes.com/recipe/8373688/toasted-marshmallow-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F-0001%2F11%2F30%2F1648486412DSC_0880202-2000.jpg,SC056
R01802,Lemon Meringue Cheesecake,https://www.allrecipes.com/recipe/244929/lemon-meringue-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5157071.jpg,SC056
R01803,Orange Fluff Cake,https://www.allrecipes.com/recipe/19090/orange-fluff-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F993606.jpg,SC056
R01804,Chef John's Hummingbird Cake,https://www.allrecipes.com/recipe/284332/chef-johns-hummingbird-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F11%2F04%2Fimage-262.jpg,SC056
R01805,Strawberry Cream Roll,https://www.allrecipes.com/recipe/8000/strawberry-cream-roll/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F14083.jpg,SC056
R01806,Lemon-Blueberry Cupcakes with Blueberry-Lemon Buttercream Frosting,https://www.allrecipes.com/recipe/8354590/lemon-blueberry-cupcakes-with-blueberry-lemon-buttercream-frosting/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F-0001%2F11%2F30%2F1645318150DSC_1989203-2000.jpg,SC056
R01807,Old-Fashioned Lemon Pound Cake,https://www.allrecipes.com/recipe/256175/old-fashioned-lemon-pound-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4188464.jpg,SC056
R01808,Walnut-Cream Roll,https://www.allrecipes.com/recipe/273684/walnut-cream-roll/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6732635.jpg,SC056
R01809,Simple White Cake,https://www.allrecipes.com/recipe/17481/simple-white-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F10%2F26%2Fsimple-white-cake.jpg,SC056
R01810,Strawberry Sheet Cake,https://www.allrecipes.com/recipe/8378254/strawberry-sheet-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F04%2F11%2FStrawberry-Sheet-Cake-2000.jpg,SC056
R01811,Lemon Pudding Cake I,https://www.allrecipes.com/recipe/7665/lemon-pudding-cake-i/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F07%2F27%2FLemon-Pudding-Cake.png,SC056
R01812,Oma's Rhubarb Cake,https://www.allrecipes.com/recipe/161436/omas-rhubarb-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2256622.jpg,SC056
R01813,Pineapple Angel Food Cake I,https://www.allrecipes.com/recipe/8281/pineapple-angel-food-cake-i/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1324060.jpg,SC056
R01814,Cherry Cream Cheese Dump Cake,https://www.allrecipes.com/recipe/236732/cherry-cream-cheese-dump-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1131076.jpg,SC056
R01815,Gooey Butter Cake,https://www.allrecipes.com/recipe/8088/gooey-butter-cake-iii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F03%2F25%2F1105575_original.jpg,SC056
R01816,Éclair Cake,https://www.allrecipes.com/recipe/7304/eclair-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F794467.jpg,SC056
R01817,The Best Unbaked Cherry Cheesecake Ever,https://www.allrecipes.com/recipe/49066/the-best-unbaked-cherry-cheesecake-ever/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F05%2F12%2F49066-TheBestUnbakedCheesecakeEver-1X1-0309.jpg,SC056
R01818,Better Than Sex Cake,https://www.allrecipes.com/recipe/7515/better-than-sex-cake-ii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F05%2F18%2F229313-better-than-sex-cake-CassSmith-1x1-1.jpg,SC056
R01819,Dirt Cake,https://www.allrecipes.com/recipe/7255/dirt-cake-i/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F09%2F15%2FDirt-Cake-I.jpg,SC056
R01820,Coconut Poke Cake,https://www.allrecipes.com/recipe/7994/coconut-poke-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F334118.jpg,SC056
R01821,Peach Dump Cake,https://www.allrecipes.com/recipe/7987/peach-cobbler-dump-cake-i/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F03%2F09%2F7987-peach-cobbler-dump-cake-i-munni-alexander-2000.jpg,SC056
R01822,Too Much Chocolate Cake,https://www.allrecipes.com/recipe/7565/too-much-chocolate-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1130307.jpg,SC056
R01823,French Vanilla Cake with French Vanilla Buttercream Frosting,https://www.allrecipes.com/recipe/8386501/french-vanilla-cake-with-french-vanilla-buttercream-frosting/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F-0001%2F11%2F30%2F1651435756DSC_1944202-2000.jpg,SC056
R01824,Apple Crumble Coffee Cake,https://www.allrecipes.com/recipe/280118/apple-crumble-coffee-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8090709.jpg,SC056
R01825,Dark Chocolate Sheet Cake with Dark Chocolate Frosting,https://www.allrecipes.com/recipe/281930/dark-chocolate-sheet-cake-with-dark-chocolate-frosting/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8626685.jpg,SC056
R01826,Carrot Cake III,https://www.allrecipes.com/recipe/7402/carrot-cake-iii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F04%2F21%2F7402-carrot-cake-iii-sarah-dipity-1x1-1.jpg,SC057
R01827,Cream Cheese Frosting II,https://www.allrecipes.com/recipe/9926/cream-cheese-frosting-ii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2164995.jpg,SC057
R01828,Carrot Cake with Pineapple Cream Cheese Frosting,https://www.allrecipes.com/recipe/237104/carrot-cake-with-pineapple-cream-cheese-frosting/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F05%2F11%2FCarrot-Cake-with-Pineapple-Cream-Cheese-Frosting-Kims-Cooking-Now-2000.jpg,SC057
R01829,Carrot Cake,https://www.allrecipes.com/recipe/15760/carrot-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6821752.jpg,SC057
R01830,Isaac's Carrot Cake,https://www.allrecipes.com/recipe/240469/isaacs-carrot-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2292660.jpg,SC057
R01831,Royal Icing Carrots,https://www.allrecipes.com/recipe/10198/royal-icing-ii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F07%2F19%2FRoyal-Icing-II-carrots-by-Christina.jpg,SC057
R01832,Chef John's Carrot Cake,https://www.allrecipes.com/recipe/263516/chef-johns-carrot-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5262195.jpg,SC057
R01833,Moist Carrot Cake,https://www.allrecipes.com/recipe/25553/moist-carrot-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3513698.jpg,SC057
R01834,Sister Beth's Carrot Cake,https://www.allrecipes.com/recipe/221017/sister-beths-carrot-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1114474.jpg,SC057
R01835,Lite Carrot Cake,https://www.allrecipes.com/recipe/7400/lite-carrot-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F397454.jpg,SC057
R01836,Carrot Cake XI,https://www.allrecipes.com/recipe/17344/carrot-cake-xi/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2527992.jpg,SC057
R01837,Best Carrot Cake Ever,https://www.allrecipes.com/recipe/17393/best-carrot-cake-ever/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3605684.jpg,SC057
R01838,Carrot Cake Cupcakes with White Chocolate-Cream Cheese Icing,https://www.allrecipes.com/recipe/79313/carrot-cupcakes-with-white-chocolate-cream-cheese-icing/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F666640.jpg,SC057
R01839,Carrot Cake XI,https://www.allrecipes.com/recipe/17344/carrot-cake-xi/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2527992.jpg,SC057
R01840,Cranberry Carrot Cake,https://www.allrecipes.com/recipe/162911/cranberry-carrot-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F809265.jpg,SC057
R01841,Carrot Cake with PHILLY Cream Cheese Icing,https://www.allrecipes.com/recipe/179673/carrot-cake-with-philly-cream-cheese-icing/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F979487.jpg,SC057
R01842,Lite Carrot Cake,https://www.allrecipes.com/recipe/7400/lite-carrot-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F397454.jpg,SC057
R01843,Carrot Cake IV,https://www.allrecipes.com/recipe/7710/carrot-cake-iv/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F631144.jpg,SC057
R01844,Easy Gluten-Free Carrot Cake,https://www.allrecipes.com/recipe/257905/easy-gluten-free-carrot-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6361841.jpg,SC057
R01845,Carrot Cake Cheesecake,https://www.allrecipes.com/recipe/242024/carrot-cake-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5166346.jpg,SC057
R01846,Carrot Cake Bars,https://www.allrecipes.com/recipe/17460/carrot-cake-bars/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F271184.jpg,SC057
R01847,Carrot-Zucchini Cake,https://www.allrecipes.com/recipe/254777/carrot-zucchini-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8287636.jpg,SC057
R01848,Brazilian Carrot Cake,https://www.allrecipes.com/recipe/149480/brazilian-carrot-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9399681.jpg,SC057
R01849,Pat's Award Winning Carrot Cake,https://www.allrecipes.com/recipe/25002/pats-award-winning-carrot-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F59193.jpg,SC057
R01850,Simple Carrot Cake Cupcakes with Cream Cheese Frosting,https://www.allrecipes.com/recipe/8372309/simple-carrot-cake-cupcakes-with-cream-cheese-frosting/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F03%2F24%2FSimple-Carrot-Cake-Cupcakes-with-Cream-Cheese-Frosting-2000.jpg,SC057
R01851,Healthier Carrot Cake III,https://www.allrecipes.com/recipe/222113/healthier-carrot-cake-iii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5953289.jpg,SC057
R01852,A Plus Carrot Cake,https://www.allrecipes.com/recipe/81201/a-plus-carrot-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5541662.jpg,SC057
R01853,Honey Carrot Cake,https://www.allrecipes.com/recipe/52583/honey-carrot-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F281985.jpg,SC057
R01854,Vegan Carrot Cake,https://www.allrecipes.com/recipe/173556/vegan-carrot-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5959478.jpg,SC057
R01855,Carrot Cake Cupcakes with Cream Cheese Icing,https://www.allrecipes.com/recipe/220709/carrot-cake-cupcakes-with-cream-cheese-icing/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2464214.jpg,SC057
R01856,Carrot Cake Cupcakes with Lemon Cream Cheese Frosting,https://www.allrecipes.com/recipe/246585/carrot-cake-cupcakes-with-lemon-cream-cheese-frosting/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3346369.jpg,SC057
R01857,Carrot Cake with Bourbon Cheesecake Swirl,https://www.allrecipes.com/recipe/255209/carrot-cake-with-bourbon-cheesecake-swirl/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3884578.jpg,SC057
R01858,A Very Moist Carrot Cake,https://www.allrecipes.com/recipe/230969/a-very-moist-carrot-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F972408.jpg,SC057
R01859,Carrot Cake of My Dreams!,https://www.allrecipes.com/recipe/221015/carrot-cake-of-my-dreams/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2751422.jpg,SC057
R01860,Mini Carrot Cake Loaves,https://www.allrecipes.com/recipe/274121/mini-carrot-cake-loaves/,/img/icons/generic-recipe.svg,SC057
R01861,Flax Seed Carrot Cake,https://www.allrecipes.com/recipe/34816/flax-seed-carrot-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F25968.jpg,SC057
R01862,Chantal's New York Cheesecake,https://www.allrecipes.com/recipe/8350/chantals-new-york-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F05%2F20%2F9052508_original-2000.jpg,SC058
